id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.485,1.595,-0.370,188.889,72.222,383.333,1002.778,80.556,N
2,-0.460,1.295,-0.380,155.556,75.000,91.667,1161.111,158.333,N
3,-0.515,1.585,-0.430,180.556,80.556,375.000,966.667,194.444,N
4,-0.520,1.560,-0.395,158.333,72.222,391.667,972.222,5.556,N
5,-0.410,1.580,-0.190,147.222,69.444,391.667,1033.333,61.111,N
6,-0.280,1.600,-0.230,169.444,80.556,383.333,1016.667,16.667,N
7,-0.400,1.540,-0.340,186.111,83.333,400.000,947.222,69.444,N
8,-0.480,1.470,-0.340,172.222,80.556,383.333,919.444,27.778,N
9,-0.420,1.600,-0.105,186.111,80.556,405.556,1047.222,127.778,N
10,-0.120,1.645,-0.070,186.111,72.222,88.889,1038.889,8.333,N
11,-0.285,1.595,-0.315,186.111,80.556,369.444,930.556,108.333,N
12,-0.480,1.400,-0.410,172.222,83.333,388.889,988.889,58.333,N
13,-0.550,1.255,-0.470,186.111,83.333,405.556,944.444,44.444,N
14,-0.615,1.335,-0.560,186.111,77.778,402.778,905.556,38.889,N
15,-0.720,1.350,-0.590,166.667,75.000,391.667,877.778,27.778,N
16,-0.690,1.300,-0.535,191.667,75.000,386.111,933.333,55.556,N
17,-0.615,1.345,-0.470,166.667,72.222,386.111,1000.000,66.667,N
18,-0.510,1.425,-0.165,161.111,75.000,388.889,897.222,102.778,N
19,-0.215,1.785,-0.105,169.444,77.778,383.333,877.778,19.444,N
20,-0.295,1.405,-0.310,188.889,80.556,372.222,944.444,66.667,N
21,-0.475,1.415,-0.455,188.889,80.556,372.222,969.444,25.000,N
22,-0.550,1.435,-0.445,172.222,77.778,377.778,925.000,44.444,N
23,-0.390,1.535,-0.105,175.000,80.556,380.556,866.667,58.333,N
24,-0.225,1.650,-0.180,163.889,75.000,391.667,927.778,61.111,N
25,-0.350,1.415,-0.360,161.111,83.333,100.000,927.778,0.000,N
26,-0.530,1.230,-0.530,180.556,80.556,344.444,952.778,25.000,N
27,-0.600,1.330,-0.525,191.667,69.444,383.333,880.556,72.222,N
28,-0.645,1.430,-0.515,180.556,80.556,405.556,927.778,47.222,N
29,-0.635,1.200,-0.540,177.778,83.333,405.556,933.333,5.556,N
30,-0.630,1.210,-0.535,177.778,75.000,388.889,916.667,16.667,N
31,-0.585,1.255,-0.345,172.222,83.333,388.889,875.000,41.667,N
32,-0.345,1.535,-0.190,186.111,83.333,400.000,880.556,5.556,N
33,-0.370,1.595,-0.310,180.556,80.556,402.778,897.222,16.667,N
34,-0.485,1.500,-0.445,163.889,80.556,361.111,877.778,19.444,N
35,-0.610,1.305,-0.490,172.222,83.333,380.556,850.000,27.778,N
36,-0.620,1.405,-0.315,183.333,83.333,405.556,977.778,127.778,N
37,-0.215,1.710,-0.005,150.000,77.778,405.556,933.333,44.444,N
38,-0.185,1.620,-0.220,183.333,80.556,97.222,863.889,69.444,N
39,-0.545,1.330,-0.545,166.667,77.778,386.111,983.333,119.444,N
40,-0.735,1.100,-0.715,188.889,83.333,397.222,1061.111,77.778,N
41,-0.835,1.245,-0.745,191.667,72.222,383.333,941.667,119.444,N
42,-0.925,0.975,-0.860,158.333,83.333,369.444,1058.333,116.667,N
43,-0.940,1.000,-0.825,180.556,72.222,350.000,1138.889,80.556,N
44,-0.860,1.075,-0.705,169.444,80.556,352.778,1011.111,127.778,N
45,-0.750,1.415,-0.535,158.333,77.778,366.667,983.333,27.778,N
46,-0.510,1.450,-0.160,169.444,77.778,383.333,1047.222,63.889,N
47,-0.040,1.650,0.035,177.778,83.333,350.000,1044.444,2.778,N
48,-0.165,1.770,-0.155,166.667,72.222,383.333,986.111,58.333,N
49,-0.380,1.465,-0.375,166.667,83.333,100.000,1002.778,16.667,N
50,-0.560,1.355,-0.550,175.000,80.556,352.778,1044.444,41.667,N
51,-0.695,1.245,-0.545,188.889,66.667,347.222,986.111,58.333,N
52,-0.600,1.385,-0.450,155.556,80.556,400.000,961.111,25.000,N
53,-0.585,1.245,-0.490,163.889,72.222,383.333,977.778,16.667,N
54,-0.630,1.215,-0.590,180.556,80.556,377.778,977.778,0.000,N
55,-0.690,0.930,-0.615,180.556,83.333,377.778,872.222,105.556,N
56,-0.715,0.885,-0.565,175.000,77.778,380.556,891.667,19.444,N
57,-0.620,1.085,-0.405,169.444,83.333,394.444,933.333,41.667,N
58,-0.445,1.205,-0.345,172.222,80.556,383.333,933.333,0.000,N
59,-0.475,1.220,-0.390,177.778,77.778,386.111,833.333,100.000,N
60,-0.565,1.340,-0.435,180.556,83.333,394.444,869.444,36.111,N
61,-0.590,1.165,-0.495,191.667,69.444,388.889,955.556,86.111,N
62,-0.600,1.335,-0.545,194.444,77.778,386.111,936.111,19.444,N
63,-0.665,1.320,-0.550,161.111,83.333,391.667,972.222,36.111,N
64,-0.710,1.050,-0.575,158.333,80.556,394.444,997.222,25.000,N
65,-0.665,1.080,-0.550,172.222,80.556,380.556,947.222,50.000,N
66,-0.640,1.210,-0.450,161.111,80.556,391.667,894.444,52.778,N
67,-0.530,1.275,-0.425,180.556,83.333,397.222,919.444,25.000,N
68,-0.520,1.265,-0.485,191.667,75.000,388.889,1011.111,91.667,N
69,-0.575,1.280,-0.495,180.556,83.333,383.333,913.889,97.222,N
70,-0.535,1.420,-0.380,188.889,80.556,402.778,977.778,63.889,N
71,-0.445,1.290,-0.365,177.778,80.556,380.556,1022.222,44.444,N
72,-0.400,1.350,-0.340,183.333,83.333,377.778,1038.889,16.667,N
73,-0.395,1.580,-0.020,161.111,69.444,388.889,980.556,58.333,N
74,0.275,2.095,0.460,166.667,72.222,386.111,1005.556,25.000,N
75,0.275,1.805,0.235,188.889,72.222,91.667,997.222,8.333,N
76,-0.090,1.485,-0.215,194.444,69.444,88.889,933.333,63.889,N
77,-0.405,1.325,-0.415,191.667,77.778,388.889,872.222,61.111,N
78,-0.635,1.205,-0.595,191.667,75.000,380.556,905.556,33.333,N
79,-0.775,1.080,-0.675,177.778,77.778,377.778,908.333,2.778,N
80,-0.770,1.050,-0.660,197.222,69.444,380.556,886.111,22.222,N
81,-0.780,1.140,-0.625,183.333,77.778,400.000,861.111,25.000,N
82,-0.715,1.070,-0.595,180.556,83.333,380.556,891.667,30.556,N
83,-0.675,1.295,-0.600,194.444,69.444,347.222,1019.444,127.778,N
84,-0.650,1.295,-0.560,188.889,80.556,369.444,888.889,130.556,N
85,-0.635,1.395,-0.430,169.444,77.778,386.111,916.667,27.778,N
86,-0.555,1.395,-0.410,180.556,77.778,372.222,972.222,55.556,N
87,-0.470,1.390,-0.345,188.889,77.778,400.000,947.222,25.000,N
88,-0.445,1.485,-0.305,194.444,83.333,375.000,933.333,13.889,N
89,-0.405,1.495,-0.295,186.111,83.333,363.889,975.000,41.667,N
90,-0.410,1.415,-0.335,172.222,75.000,352.778,1069.444,94.444,N
91,-0.380,1.580,-0.305,180.556,80.556,377.778,952.778,116.667,N
92,-0.400,1.610,-0.235,191.667,72.222,391.667,950.000,2.778,N
93,-0.335,1.570,-0.210,183.333,69.444,388.889,961.111,11.111,N
94,-0.300,1.545,-0.225,177.778,77.778,369.444,966.667,5.556,N
95,-0.325,1.510,-0.215,188.889,80.556,394.444,905.556,61.111,N
96,-0.105,1.865,0.305,166.667,80.556,391.667,944.444,38.889,N
97,0.220,1.975,0.195,183.333,83.333,383.333,972.222,27.778,N
98,-0.055,1.570,-0.120,177.778,80.556,100.000,969.444,2.778,N
99,-0.410,1.290,-0.475,191.667,80.556,100.000,883.333,86.111,N
100,-0.675,1.090,-0.580,183.333,80.556,372.222,1025.000,141.667,N
101,-0.725,1.050,-0.620,175.000,77.778,383.333,958.333,66.667,N
102,-0.720,1.155,-0.580,166.667,80.556,383.333,900.000,58.333,N
103,-0.705,1.010,-0.600,188.889,72.222,394.444,1019.444,119.444,N
104,-0.500,1.140,-0.190,166.667,75.000,350.000,1041.667,22.222,N
105,-0.180,1.385,-0.140,172.222,77.778,94.444,877.778,163.889,N
106,-0.415,1.245,-0.450,180.556,83.333,372.222,908.333,30.556,N
107,-0.570,1.200,-0.440,177.778,83.333,386.111,1061.111,152.778,N
108,-0.500,1.205,-0.465,186.111,80.556,366.667,1047.222,13.889,N
109,-0.585,1.195,-0.575,186.111,75.000,366.667,900.000,147.222,N
110,-0.705,1.145,-0.610,172.222,80.556,383.333,1022.222,122.222,N
111,-0.655,1.085,-0.535,175.000,83.333,386.111,1097.222,75.000,N
112,-0.605,1.275,-0.535,177.778,77.778,344.444,938.889,158.333,N
113,-0.595,1.285,-0.465,183.333,77.778,375.000,938.889,0.000,N
114,-0.570,1.375,-0.360,186.111,66.667,386.111,1008.333,69.444,N
115,-0.120,1.645,0.080,169.444,75.000,347.222,1016.667,8.333,N
116,-0.005,1.675,0.090,152.778,77.778,358.333,888.889,127.778,N
117,-0.075,1.510,-0.070,186.111,80.556,100.000,927.778,38.889,N
118,-0.390,1.275,-0.450,183.333,80.556,100.000,994.444,66.667,N
119,-0.655,1.015,-0.635,161.111,80.556,388.889,913.889,80.556,N
120,-0.755,1.045,-0.645,175.000,77.778,388.889,841.667,72.222,N
121,-0.795,1.075,-0.615,177.778,77.778,400.000,883.333,41.667,N
122,-0.755,1.030,-0.605,194.444,80.556,397.222,955.556,72.222,N
123,-0.505,1.290,-0.155,166.667,83.333,383.333,902.778,52.778,N
124,-0.270,1.355,-0.210,155.556,69.444,383.333,886.111,16.667,N
125,-0.500,1.050,-0.530,191.667,66.667,383.333,966.667,80.556,N
126,-0.740,0.785,-0.705,177.778,83.333,380.556,986.111,19.444,N
127,-0.855,0.900,-0.760,172.222,72.222,380.556,894.444,91.667,N
128,-0.925,0.735,-0.830,186.111,80.556,397.222,955.556,61.111,N
129,-0.905,0.720,-0.775,180.556,83.333,383.333,1022.222,66.667,N
130,-0.800,1.230,-0.610,169.444,80.556,377.778,930.556,91.667,N
131,-0.525,1.355,-0.075,175.000,83.333,405.556,933.333,2.778,N
132,-0.125,1.645,-0.115,180.556,77.778,383.333,1066.667,133.333,N
133,-0.305,1.520,-0.330,183.333,80.556,375.000,1008.333,58.333,N
134,-0.500,1.600,-0.475,188.889,69.444,355.556,880.556,127.778,N
135,-0.620,1.370,-0.505,186.111,77.778,394.444,863.889,16.667,N
136,-0.660,1.410,-0.445,169.444,77.778,400.000,916.667,52.778,N
137,-0.485,1.575,-0.360,166.667,80.556,383.333,866.667,50.000,N
138,-0.575,1.540,-0.445,183.333,80.556,402.778,875.000,8.333,N
139,-0.640,1.425,-0.455,191.667,75.000,388.889,916.667,41.667,N
140,-0.580,1.425,-0.545,191.667,75.000,352.778,938.889,22.222,N
141,-0.665,1.390,-0.605,197.222,83.333,375.000,916.667,22.222,N
142,-0.695,1.565,-0.505,186.111,80.556,405.556,966.667,50.000,N
143,-0.610,1.525,-0.455,172.222,72.222,386.111,983.333,16.667,N
144,-0.520,1.465,-0.420,177.778,80.556,372.222,919.444,63.889,N
145,-0.515,1.650,-0.360,183.333,80.556,388.889,894.444,25.000,N
146,-0.370,1.895,-0.075,172.222,80.556,386.111,1027.778,133.333,N
147,-0.170,1.700,-0.125,172.222,69.444,88.889,991.667,36.111,N
148,-0.435,1.610,-0.460,194.444,77.778,383.333,911.111,80.556,N
149,-0.660,1.235,-0.580,161.111,66.667,377.778,958.333,47.222,N
150,-0.685,1.330,-0.560,152.778,83.333,375.000,1025.000,66.667,N
151,-0.570,1.620,-0.410,188.889,80.556,361.111,911.111,113.889,N
152,-0.485,1.810,-0.255,191.667,75.000,394.444,863.889,47.222,N
153,-0.385,1.660,-0.250,161.111,83.333,383.333,919.444,55.556,N
154,-0.305,1.765,-0.215,191.667,77.778,366.667,911.111,8.333,N
155,-0.315,1.640,-0.300,158.333,69.444,352.778,836.111,75.000,N
156,-0.435,1.650,-0.310,183.333,86.111,405.556,861.111,25.000,N
157,-0.455,1.705,-0.335,180.556,77.778,402.778,927.778,66.667,N
158,-0.400,1.645,-0.250,155.556,80.556,366.667,911.111,16.667,N
159,-0.330,1.835,-0.215,186.111,80.556,405.556,863.889,47.222,N
160,-0.300,1.835,-0.090,186.111,75.000,391.667,916.667,52.778,N
161,-0.210,1.735,-0.115,177.778,83.333,383.333,1108.333,191.667,N
162,-0.250,1.640,-0.220,186.111,75.000,363.889,983.333,125.000,N
163,-0.370,1.660,-0.255,186.111,80.556,402.778,927.778,55.556,N
164,-0.455,1.475,-0.400,183.333,80.556,100.000,1027.778,100.000,N
165,-0.500,1.610,-0.395,175.000,77.778,347.222,963.889,63.889,N
166,-0.495,1.705,-0.310,183.333,77.778,391.667,855.556,108.333,N
167,-0.425,1.585,-0.200,147.222,83.333,377.778,952.778,97.222,N
168,-0.060,1.915,-0.020,188.889,83.333,102.778,1108.333,155.556,N
169,-0.200,1.585,-0.235,180.556,83.333,100.000,958.333,150.000,N
170,-0.490,1.470,-0.410,169.444,69.444,383.333,947.222,11.111,N
171,-0.455,1.550,-0.250,194.444,83.333,388.889,1008.333,61.111,N
172,-0.370,1.650,-0.355,186.111,80.556,383.333,980.556,27.778,N
173,-0.505,1.460,-0.470,177.778,80.556,383.333,858.333,122.222,N
174,-0.595,1.590,-0.445,177.778,80.556,383.333,938.889,80.556,N
175,-0.590,1.355,-0.400,197.222,77.778,377.778,966.667,27.778,N
176,-0.435,1.565,-0.345,172.222,75.000,344.444,963.889,2.778,N
177,-0.470,1.665,-0.185,183.333,83.333,380.556,875.000,88.889,N
178,-0.295,1.630,-0.280,166.667,83.333,386.111,927.778,52.778,N
179,-0.535,1.600,-0.535,191.667,75.000,386.111,1027.778,100.000,N
180,-0.650,1.460,-0.570,186.111,69.444,391.667,925.000,102.778,N
181,-0.665,1.510,-0.495,163.889,69.444,380.556,841.667,83.333,N
182,-0.560,1.470,-0.390,175.000,83.333,405.556,983.333,141.667,N
183,-0.120,2.025,0.060,166.667,77.778,383.333,1058.333,75.000,N
184,-0.115,1.915,-0.170,186.111,77.778,97.222,922.222,136.111,N
185,-0.475,1.720,-0.470,175.000,80.556,391.667,950.000,27.778,N
186,-0.615,1.435,-0.555,188.889,75.000,391.667,1050.000,100.000,N
187,-0.570,1.555,-0.465,188.889,77.778,366.667,997.222,52.778,N
188,-0.470,1.650,-0.130,186.111,83.333,402.778,869.444,127.778,N
189,-0.185,1.715,-0.115,188.889,83.333,377.778,861.111,8.333,N
190,-0.325,1.600,-0.355,191.667,72.222,391.667,875.000,13.889,N
191,-0.520,1.500,-0.470,191.667,77.778,394.444,875.000,0.000,N
192,-0.600,1.350,-0.455,188.889,69.444,388.889,827.778,47.222,N
193,-0.590,1.510,-0.440,169.444,80.556,383.333,880.556,52.778,N
194,-0.525,1.615,-0.365,194.444,72.222,386.111,961.111,80.556,N
195,-0.505,1.670,-0.395,166.667,75.000,386.111,905.556,55.556,N
196,-0.505,1.730,-0.315,194.444,83.333,397.222,930.556,25.000,N
197,-0.455,1.525,-0.370,158.333,75.000,358.333,1197.222,266.667,N
198,-0.445,1.685,-0.360,183.333,80.556,366.667,1030.556,166.667,N
199,-0.495,1.520,-0.360,152.778,80.556,394.444,1033.333,2.778,N
200,-0.515,1.355,-0.460,180.556,83.333,375.000,1058.333,25.000,N
201,-0.535,1.530,-0.440,175.000,83.333,386.111,1061.111,2.778,N
202,-0.525,1.740,-0.385,166.667,77.778,386.111,994.444,66.667,N
203,-0.500,1.505,-0.440,177.778,83.333,380.556,1041.667,47.222,N
204,-0.485,1.505,-0.405,169.444,77.778,358.333,1027.778,13.889,N
205,-0.460,1.655,-0.375,180.556,66.667,361.111,983.333,44.444,N
206,-0.425,1.760,-0.305,158.333,77.778,400.000,1038.889,55.556,N
207,-0.395,1.750,-0.320,175.000,80.556,375.000,1027.778,11.111,N
208,-0.415,1.710,-0.350,166.667,75.000,377.778,1025.000,2.778,N
209,-0.420,1.800,-0.125,183.333,80.556,380.556,975.000,50.000,N
210,-0.085,1.695,0.010,183.333,83.333,100.000,994.444,19.444,N
211,-0.245,1.555,-0.245,183.333,80.556,97.222,1011.111,16.667,N
212,-0.445,1.600,-0.385,175.000,80.556,347.222,958.333,52.778,N
213,-0.520,1.650,-0.455,177.778,80.556,100.000,980.556,22.222,N
214,-0.625,1.425,-0.625,175.000,80.556,100.000,991.667,11.111,N
215,-0.615,1.465,-0.525,188.889,80.556,369.444,1008.333,16.667,N
216,-0.565,1.420,-0.470,183.333,83.333,377.778,927.778,80.556,N
217,-0.570,1.655,-0.455,152.778,80.556,375.000,936.111,8.333,N
218,-0.540,1.540,-0.505,188.889,83.333,372.222,1011.111,75.000,N
219,-0.570,1.475,-0.450,188.889,75.000,358.333,1002.778,8.333,N
220,-0.490,1.480,-0.365,194.444,80.556,375.000,922.222,80.556,N
221,-0.365,1.525,-0.170,158.333,75.000,391.667,944.444,22.222,N
222,-0.295,1.695,-0.290,180.556,83.333,102.778,1022.222,77.778,N
223,-0.495,1.485,-0.500,163.889,80.556,391.667,983.333,38.889,N
224,-0.605,1.570,-0.490,188.889,80.556,397.222,897.222,86.111,N
225,-0.610,1.590,-0.485,186.111,80.556,405.556,894.444,2.778,N
226,-0.575,1.470,-0.450,169.444,80.556,358.333,916.667,22.222,N
227,-0.535,1.640,-0.430,197.222,72.222,386.111,866.667,50.000,N
228,-0.545,1.650,-0.365,188.889,80.556,386.111,877.778,11.111,N
229,-0.505,1.470,-0.355,186.111,83.333,405.556,872.222,5.556,N
230,-0.495,1.560,-0.380,180.556,80.556,380.556,900.000,27.778,N
231,-0.480,1.590,-0.335,197.222,75.000,394.444,875.000,25.000,N
232,-0.415,1.785,-0.215,172.222,77.778,383.333,950.000,75.000,N
233,-0.415,1.700,-0.305,191.667,69.444,388.889,991.667,41.667,N
234,-0.500,1.530,-0.335,175.000,83.333,383.333,980.556,11.111,N
235,-0.225,1.890,0.100,161.111,72.222,380.556,891.667,88.889,N
236,-0.095,1.780,-0.070,188.889,69.444,86.111,933.333,41.667,N
237,-0.375,1.275,-0.400,183.333,80.556,97.222,886.111,47.222,N
238,-0.610,1.400,-0.570,186.111,69.444,388.889,847.222,38.889,N
239,-0.715,1.350,-0.580,175.000,83.333,383.333,877.778,30.556,N
240,-0.700,1.375,-0.510,188.889,83.333,405.556,880.556,2.778,N
241,-0.680,1.255,-0.500,188.889,77.778,386.111,825.000,55.556,N
242,-0.700,1.275,-0.555,197.222,83.333,386.111,830.556,5.556,N
243,-0.730,1.360,-0.620,194.444,80.556,402.778,877.778,47.222,N
