id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.145,-0.425,0.060,27.778,30.556,302.778,1138.889,19.444,N
2,-0.080,-0.385,0.115,30.556,33.333,305.556,1144.444,5.556,N
3,-0.075,-0.455,0.090,25.000,27.778,277.778,1091.667,52.778,N
4,-0.165,-0.570,0.015,30.556,33.333,330.556,1066.667,25.000,N
5,-0.085,-0.415,0.155,33.333,36.111,322.222,1177.778,111.111,N
6,-0.045,-0.455,0.165,25.000,30.556,283.333,1116.667,61.111,N
7,-0.075,-0.555,0.045,27.778,30.556,291.667,1091.667,25.000,N
8,-0.110,-0.570,0.105,30.556,30.556,288.889,1086.111,5.556,N
9,-0.085,-0.420,0.160,27.778,33.333,311.111,1044.444,41.667,N
10,-0.090,-0.430,0.055,33.333,36.111,319.444,1144.444,100.000,N
11,-0.180,-0.660,0.090,30.556,33.333,302.778,1130.556,13.889,N
12,-0.145,-0.445,0.140,33.333,33.333,319.444,1086.111,44.444,N
13,-0.170,-0.595,0.020,27.778,33.333,302.778,1080.556,5.556,N
14,-0.145,-0.615,0.115,27.778,33.333,286.111,1063.889,16.667,N
15,-0.125,-0.590,0.085,30.556,36.111,313.889,1058.333,5.556,N
16,-0.175,-0.635,-0.015,27.778,33.333,308.333,1152.778,94.444,N
17,-0.210,-0.610,0.030,27.778,30.556,283.333,1108.333,44.444,N
18,-0.245,-0.655,-0.035,30.556,30.556,280.556,1086.111,22.222,N
19,-0.200,-0.680,0.040,27.778,33.333,305.556,1058.333,27.778,N
20,-0.155,-0.545,0.075,30.556,33.333,308.333,1066.667,8.333,N
21,-0.125,-0.585,0.085,30.556,33.333,325.000,1147.222,80.556,N
22,-0.115,-0.505,0.105,33.333,36.111,322.222,1175.000,27.778,N
23,-0.070,-0.435,0.140,30.556,33.333,308.333,1108.333,66.667,N
24,-0.100,-0.535,0.070,25.000,30.556,288.889,1113.889,5.556,N
25,-0.150,-0.530,0.020,27.778,27.778,261.111,1144.444,30.556,N
26,-0.185,-0.610,0.000,27.778,30.556,319.444,1127.778,16.667,N
27,-0.155,-0.490,0.060,30.556,33.333,341.667,1197.222,69.444,N
28,-0.110,-0.525,0.055,30.556,30.556,286.111,1155.556,41.667,N
29,-0.080,-0.530,0.095,27.778,30.556,305.556,1091.667,63.889,N
30,-0.070,-0.485,0.085,27.778,30.556,294.444,1113.889,22.222,N
31,-0.125,-0.540,0.020,30.556,33.333,305.556,1091.667,22.222,N
32,-0.140,-0.585,0.015,30.556,33.333,322.222,1130.556,38.889,N
33,-0.135,-0.520,0.055,25.000,27.778,283.333,1172.222,41.667,N
34,-0.150,-0.590,0.025,27.778,30.556,313.889,1080.556,91.667,N
35,-0.175,-0.645,0.000,27.778,27.778,266.667,1080.556,0.000,N
