id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.460,1.705,-0.540,105.556,61.111,77.778,886.111,127.778,N
2,-0.405,1.795,-0.575,55.556,61.111,372.222,586.111,300.000,N
3,-0.520,1.735,-0.595,166.667,86.111,100.000,808.333,222.222,N
4,-0.505,1.745,-0.580,102.778,77.778,88.889,600.000,208.333,N
5,-0.540,1.775,-0.580,111.111,58.333,377.778,786.111,186.111,N
6,-0.505,1.775,-0.615,75.000,58.333,72.222,752.778,33.333,N
7,-0.550,1.710,-0.675,52.778,63.889,77.778,683.333,69.444,N
8,-0.545,1.750,-0.715,186.111,63.889,77.778,797.222,113.889,N
9,-0.545,1.735,-0.600,58.333,58.333,69.444,608.333,188.889,N
10,-0.525,1.695,-0.595,161.111,63.889,77.778,630.556,22.222,N
11,-0.605,1.675,-0.730,50.000,63.889,80.556,1130.556,500.000,N
12,-0.570,1.725,-0.590,102.778,58.333,69.444,1147.222,16.667,N
13,-0.595,1.765,-0.640,47.222,63.889,75.000,841.667,305.556,N
14,-0.580,1.760,-0.630,44.444,61.111,72.222,897.222,55.556,N
15,-0.495,1.855,-0.615,47.222,61.111,75.000,838.889,58.333,N
16,-0.445,1.825,-0.565,61.111,61.111,75.000,1016.667,177.778,N
17,-0.440,1.870,-0.510,158.333,63.889,77.778,766.667,250.000,N
18,-0.420,1.825,-0.565,52.778,61.111,380.556,588.889,177.778,N
19,-0.460,1.840,-0.565,75.000,61.111,72.222,822.222,233.333,N
20,-0.485,1.840,-0.575,61.111,61.111,72.222,922.222,100.000,N
21,-0.475,1.760,-0.590,55.556,58.333,72.222,1197.222,275.000,N
22,-0.440,1.865,-0.525,41.667,58.333,355.556,747.222,450.000,N
23,-0.475,1.795,-0.560,83.333,63.889,75.000,1147.222,400.000,N
24,-0.465,1.850,-0.490,127.778,61.111,72.222,1144.444,2.778,N
25,-0.415,1.870,-0.450,47.222,58.333,72.222,655.556,488.889,N
26,-0.415,1.820,-0.505,127.778,61.111,75.000,783.333,127.778,N
27,-0.470,1.765,-0.615,158.333,61.111,72.222,722.222,61.111,N
28,-0.510,1.715,-0.570,136.111,61.111,72.222,683.333,38.889,N
29,-0.545,1.700,-0.570,122.222,61.111,75.000,850.000,166.667,N
30,-0.525,1.705,-0.635,194.444,61.111,72.222,944.444,94.444,N
31,-0.560,1.665,-0.675,177.778,63.889,77.778,980.556,36.111,N
32,-0.545,1.755,-0.630,136.111,55.556,66.667,825.000,155.556,N
33,-0.495,1.690,-0.570,122.222,58.333,75.000,719.444,105.556,N
34,-0.505,1.715,-0.615,163.889,58.333,72.222,644.444,75.000,N
35,-0.600,1.665,-0.665,169.444,61.111,75.000,705.556,61.111,N
36,-0.615,1.645,-0.680,77.778,61.111,380.556,738.889,33.333,N
37,-0.590,1.670,-0.650,44.444,61.111,380.556,733.333,5.556,N
38,-0.550,1.680,-0.655,52.778,61.111,75.000,944.444,211.111,N
39,-0.535,1.715,-0.595,86.111,58.333,350.000,558.333,386.111,N
40,-0.595,1.675,-0.705,47.222,61.111,72.222,994.444,436.111,N
41,-0.560,1.705,-0.600,61.111,55.556,69.444,852.778,141.667,N
42,-0.520,1.715,-0.580,58.333,61.111,377.778,838.889,13.889,N
43,-0.490,1.740,-0.605,50.000,58.333,69.444,811.111,27.778,N
44,-0.380,1.745,-0.600,58.333,116.667,402.778,711.111,100.000,V
45,-0.390,1.775,-0.455,58.333,61.111,72.222,772.222,61.111,N
46,-0.335,1.750,-0.450,180.556,63.889,380.556,761.111,11.111,N
