id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.120,0.495,0.150,175.000,52.778,216.667,558.333,30.556,N
2,-0.145,0.510,0.190,175.000,55.556,233.333,547.222,11.111,N
3,-0.145,0.590,0.205,169.444,83.333,241.667,547.222,0.000,N
4,-0.125,0.730,0.220,180.556,61.111,219.444,544.444,2.778,N
5,-0.145,0.630,0.180,166.667,52.778,191.667,519.444,25.000,N
6,-0.180,0.625,0.150,175.000,52.778,208.333,522.222,2.778,N
7,-0.150,0.425,0.135,166.667,52.778,191.667,513.889,8.333,N
8,-0.215,0.540,0.135,175.000,47.222,180.556,522.222,8.333,N
9,-0.200,0.565,0.090,161.111,58.333,216.667,497.222,25.000,N
10,-0.235,0.625,0.130,172.222,52.778,208.333,516.667,19.444,N
11,-0.190,0.535,0.170,172.222,55.556,208.333,519.444,2.778,N
12,-0.125,0.535,0.190,175.000,58.333,216.667,533.333,13.889,N
13,-0.100,0.535,0.230,191.667,61.111,225.000,566.667,33.333,N
14,-0.085,0.925,0.325,188.889,58.333,225.000,580.556,13.889,N
15,0.005,0.750,0.280,191.667,58.333,222.222,555.556,25.000,N
16,-0.095,0.620,0.230,186.111,52.778,208.333,572.222,16.667,N
17,-0.085,0.710,0.270,161.111,77.778,225.000,511.111,61.111,N
18,-0.050,0.595,0.245,166.667,50.000,186.111,505.556,5.556,N
19,-0.090,0.510,0.215,175.000,55.556,208.333,505.556,0.000,N
20,-0.085,0.665,0.280,155.556,47.222,183.333,516.667,11.111,N
21,-0.075,0.660,0.265,172.222,83.333,225.000,502.778,13.889,N
22,-0.040,0.680,0.220,172.222,55.556,208.333,530.556,27.778,N
23,-0.205,0.510,0.170,191.667,77.778,258.333,552.778,22.222,N
24,-0.205,0.555,0.200,169.444,50.000,208.333,558.333,5.556,N
25,-0.135,0.765,0.300,183.333,52.778,208.333,550.000,8.333,N
26,-0.120,0.720,0.260,177.778,55.556,202.778,538.889,11.111,N
27,-0.020,1.010,0.335,177.778,50.000,200.000,519.444,19.444,N
28,0.040,1.025,0.335,177.778,77.778,241.667,516.667,2.778,N
29,-0.090,0.795,0.140,180.556,61.111,208.333,536.111,19.444,N
30,-0.250,0.570,0.095,158.333,41.667,180.556,525.000,11.111,N
31,-0.040,1.245,-0.260,58.333,116.667,400.000,472.222,52.778,V
32,-0.170,0.665,0.275,158.333,58.333,208.333,563.889,91.667,N
33,-0.020,0.655,0.245,175.000,52.778,200.000,516.667,47.222,N
34,-0.015,0.715,0.280,183.333,50.000,205.556,541.667,25.000,N
35,0.005,0.780,0.330,183.333,50.000,205.556,566.667,25.000,N
36,0.010,0.750,0.345,172.222,52.778,211.111,544.444,22.222,N
37,0.020,0.795,0.365,180.556,52.778,194.444,566.667,22.222,N
38,0.030,0.770,0.330,177.778,69.444,241.667,555.556,11.111,N
39,0.070,0.720,0.300,163.889,50.000,194.444,561.111,5.556,N
40,0.025,0.655,0.260,163.889,47.222,200.000,519.444,41.667,N
41,-0.055,0.575,0.255,161.111,47.222,194.444,513.889,5.556,N
42,-0.065,0.670,0.250,161.111,47.222,188.889,500.000,13.889,N
43,-0.050,0.610,0.250,169.444,50.000,205.556,508.333,8.333,N
44,-0.065,0.635,0.255,169.444,52.778,222.222,536.111,27.778,N
45,0.095,2.115,1.580,58.333,105.556,366.667,436.111,100.000,V
46,-0.140,1.580,-0.030,66.667,113.889,255.556,308.333,127.778,V
47,-0.120,0.635,0.080,169.444,80.556,238.889,930.556,622.222,N
48,-0.065,0.550,0.170,175.000,47.222,211.111,544.444,386.111,N
49,-0.130,0.545,0.140,175.000,61.111,208.333,550.000,5.556,N
50,-0.140,0.505,0.140,166.667,50.000,211.111,533.333,16.667,N
51,-0.170,0.425,0.150,155.556,44.444,188.889,519.444,13.889,N
52,-0.035,1.160,1.005,58.333,116.667,405.556,466.667,52.778,V
53,-0.255,1.225,-0.280,58.333,116.667,369.444,358.333,108.333,V
54,-0.160,0.550,0.065,163.889,52.778,227.778,711.111,352.778,N
