id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.805,0.160,-0.650,113.889,116.667,302.778,952.778,50.000,N
2,-0.665,0.435,-0.605,130.556,100.000,286.111,977.778,25.000,N
3,-0.800,0.245,-0.665,119.444,113.889,311.111,986.111,8.333,N
4,-0.695,0.410,-0.475,105.556,97.222,313.889,997.222,11.111,N
5,-0.600,0.425,-0.550,113.889,102.778,322.222,997.222,0.000,N
6,-0.740,0.210,-0.690,172.222,108.333,322.222,1027.778,30.556,N
7,-0.890,0.080,-0.730,119.444,111.111,330.556,1022.222,5.556,N
8,-0.900,0.080,-0.790,125.000,97.222,288.889,1000.000,22.222,N
9,-0.950,-0.045,-0.875,155.556,100.000,-11372.222,1033.333,33.333,N
10,-0.875,-0.820,-0.875,12397.222,102.778,-12338.889,975.000,58.333,N
11,-0.875,-0.540,-0.875,13388.889,113.889,-13333.333,991.667,16.667,N
12,-0.945,-0.045,-0.665,144.444,102.778,316.667,1022.222,30.556,N
13,-0.460,0.590,-0.065,58.333,100.000,327.778,988.889,33.333,N
14,-0.050,0.805,-0.010,122.222,113.889,297.222,991.667,2.778,N
15,-0.330,0.500,-0.305,163.889,105.556,313.889,1011.111,19.444,N
16,-0.565,0.150,-0.585,166.667,111.111,322.222,1000.000,11.111,N
17,-0.775,0.070,-0.700,136.111,105.556,325.000,1000.000,0.000,N
18,-0.840,-0.020,-0.705,122.222,97.222,291.667,994.444,5.556,N
19,-0.845,0.035,-0.680,111.111,105.556,302.778,986.111,8.333,N
20,-0.795,0.130,-0.705,119.444,111.111,308.333,972.222,13.889,N
21,-0.760,0.200,-0.680,119.444,113.889,300.000,972.222,0.000,N
22,-0.825,0.065,-0.730,130.556,102.778,288.889,972.222,0.000,N
23,-0.950,-0.135,-0.800,105.556,108.333,319.444,980.556,8.333,N
24,-0.920,-0.020,-0.755,113.889,108.333,311.111,972.222,8.333,N
25,-0.895,0.120,-0.670,105.556,108.333,311.111,963.889,8.333,N
26,-0.845,0.080,-0.730,122.222,102.778,311.111,1005.556,41.667,N
27,-0.895,0.035,-0.690,116.667,113.889,300.000,975.000,30.556,N
28,-0.775,0.105,-0.655,116.667,105.556,305.556,963.889,11.111,N
29,-0.875,-0.040,-0.720,111.111,97.222,316.667,1011.111,47.222,N
30,-0.865,-0.025,-0.690,113.889,105.556,313.889,986.111,25.000,N
31,-0.775,0.160,-0.665,105.556,105.556,308.333,988.889,2.778,N
32,-0.830,0.090,-0.705,111.111,100.000,308.333,1005.556,16.667,N
33,-0.870,-0.020,-0.725,138.889,102.778,313.889,1000.000,5.556,N
34,-0.775,0.195,-0.710,122.222,105.556,322.222,1019.444,19.444,N
35,-0.805,0.185,-0.735,127.778,97.222,288.889,1038.889,19.444,N
36,-0.845,0.080,-0.745,119.444,100.000,288.889,1025.000,13.889,N
37,-0.815,0.125,-0.710,130.556,100.000,316.667,1044.444,19.444,N
38,-0.780,0.155,-0.645,108.333,102.778,313.889,1038.889,5.556,N
39,-0.700,0.235,-0.580,108.333,102.778,311.111,1038.889,0.000,N
40,-0.605,0.275,-0.465,127.778,102.778,319.444,1050.000,11.111,N
41,-0.595,0.380,-0.375,119.444,111.111,311.111,1027.778,22.222,N
42,-0.605,0.355,-0.485,108.333,111.111,311.111,1027.778,0.000,N
43,-0.685,0.250,-0.685,122.222,94.444,286.111,1050.000,22.222,N
44,-0.955,-0.070,-0.825,163.889,94.444,313.889,1002.778,47.222,N
45,-0.915,-0.065,-0.810,116.667,108.333,288.889,1019.444,16.667,N
46,-0.990,-0.180,-0.840,136.111,102.778,316.667,1019.444,0.000,N
47,-0.945,-0.030,-0.745,130.556,100.000,283.333,997.222,22.222,N
48,-0.830,0.010,-0.630,138.889,105.556,319.444,972.222,25.000,N
49,-0.760,0.105,-0.590,111.111,102.778,313.889,972.222,0.000,N
50,-0.685,0.245,-0.555,138.889,105.556,316.667,963.889,8.333,N
51,-0.660,0.270,-0.495,169.444,100.000,311.111,997.222,33.333,N
52,-0.655,0.200,-0.490,147.222,108.333,308.333,983.333,13.889,N
53,-0.625,0.265,-0.460,133.333,105.556,316.667,980.556,2.778,N
54,-0.590,0.420,-0.450,155.556,116.667,333.333,1022.222,41.667,N
55,-0.605,0.380,-0.495,122.222,105.556,316.667,1005.556,16.667,N
56,-0.680,0.290,-0.560,113.889,108.333,313.889,1019.444,13.889,N
57,-0.745,0.150,-0.625,111.111,108.333,313.889,1030.556,11.111,N
58,-0.710,0.290,-0.545,105.556,102.778,311.111,997.222,33.333,N
59,-0.735,0.135,-0.625,169.444,102.778,313.889,1033.333,36.111,N
60,-0.760,0.200,-0.590,127.778,102.778,288.889,1022.222,11.111,N
61,-0.760,0.190,-0.635,113.889,113.889,305.556,991.667,30.556,N
62,-0.780,0.135,-0.675,125.000,100.000,313.889,1011.111,19.444,N
63,-0.780,0.160,-0.655,102.778,100.000,313.889,1008.333,2.778,N
64,-0.780,0.265,-0.640,127.778,100.000,286.111,991.667,16.667,N
65,-0.800,0.190,-0.650,111.111,108.333,313.889,980.556,11.111,N
66,-0.840,0.130,-0.740,130.556,100.000,313.889,961.111,19.444,N
67,-0.925,-0.040,-0.815,122.222,102.778,294.444,958.333,2.778,N
68,-0.900,-0.020,-0.750,119.444,116.667,336.111,994.444,36.111,N
69,-0.845,0.185,-0.650,130.556,105.556,283.333,983.333,11.111,N
70,-0.830,0.205,-0.665,113.889,113.889,313.889,977.778,5.556,N
71,-0.770,0.205,-0.705,130.556,100.000,316.667,1016.667,38.889,N
72,-0.825,0.055,-0.725,116.667,113.889,308.333,991.667,25.000,N
73,-0.840,0.155,-0.665,136.111,105.556,294.444,983.333,8.333,N
74,-0.825,0.030,-0.685,116.667,102.778,297.222,1016.667,33.333,N
75,-0.845,0.125,-0.690,127.778,100.000,294.444,1008.333,8.333,N
76,-0.875,0.025,-0.710,147.222,105.556,316.667,1013.889,5.556,N
77,-0.795,0.230,-0.570,116.667,102.778,322.222,1025.000,11.111,N
78,-0.715,0.190,-0.650,161.111,105.556,288.889,1005.556,19.444,N
79,-0.860,0.105,-0.770,133.333,100.000,322.222,1030.556,25.000,N
80,-0.930,-0.020,-0.800,138.889,102.778,286.111,1038.889,8.333,N
81,-0.980,0.050,-0.840,138.889,102.778,316.667,1036.111,2.778,N
82,-0.980,-0.055,-0.825,125.000,102.778,316.667,1025.000,11.111,N
83,-0.930,-0.050,-0.780,133.333,102.778,319.444,1036.111,11.111,N
84,-0.705,0.320,-0.590,119.444,102.778,286.111,1025.000,11.111,N
85,-0.750,0.190,-0.680,113.889,108.333,311.111,1055.556,30.556,N
86,-0.860,0.065,-0.745,166.667,105.556,316.667,1025.000,30.556,N
87,-0.825,0.175,-0.670,119.444,113.889,300.000,1019.444,5.556,N
88,-0.775,0.150,-0.735,158.333,102.778,288.889,1036.111,16.667,N
89,-0.915,-0.065,-0.745,119.444,102.778,300.000,1033.333,2.778,N
90,-0.895,-0.010,-0.745,122.222,105.556,322.222,1002.778,30.556,N
91,-0.835,0.080,-0.720,119.444,111.111,325.000,1000.000,2.778,N
92,-0.865,0.000,-0.695,116.667,105.556,311.111,1022.222,22.222,N
93,-0.785,0.145,-0.660,141.667,105.556,316.667,1027.778,5.556,N
94,-0.835,0.030,-0.675,127.778,108.333,325.000,1019.444,8.333,N
95,-0.785,0.260,-0.515,133.333,102.778,316.667,1013.889,5.556,N
96,-0.715,0.175,-0.670,163.889,102.778,280.556,1033.333,19.444,N
97,-0.765,0.265,-0.580,119.444,102.778,288.889,1025.000,8.333,N
98,-0.715,0.275,-0.630,138.889,102.778,313.889,1011.111,13.889,N
99,-0.760,0.225,-0.680,119.444,97.222,316.667,1022.222,11.111,N
100,-0.795,0.200,-0.650,113.889,105.556,308.333,1019.444,2.778,N
101,-0.830,0.060,-0.770,141.667,102.778,313.889,1033.333,13.889,N
102,-0.845,0.120,-0.730,161.111,108.333,302.778,1047.222,13.889,N
103,-0.860,0.135,-0.735,116.667,113.889,308.333,1025.000,22.222,N
104,-0.825,0.150,-0.685,122.222,111.111,330.556,1041.667,16.667,N
105,-0.820,0.065,-0.750,113.889,94.444,319.444,1030.556,11.111,N
106,-0.800,0.090,-0.720,113.889,108.333,305.556,997.222,33.333,N
107,-0.840,0.040,-0.760,119.444,83.333,294.444,1002.778,5.556,N
108,-0.870,0.005,-0.775,108.333,102.778,319.444,983.333,19.444,N
109,-0.880,-0.065,-0.840,122.222,111.111,297.222,988.889,5.556,N
110,-0.885,0.030,-0.735,116.667,111.111,302.778,994.444,5.556,N
111,-0.810,0.075,-0.675,119.444,108.333,302.778,966.667,27.778,N
112,-0.810,0.135,-0.685,116.667,113.889,336.111,966.667,0.000,N
113,-0.815,0.105,-0.705,119.444,100.000,316.667,1013.889,47.222,N
114,-0.835,0.030,-0.690,119.444,97.222,288.889,988.889,25.000,N
115,-0.805,0.065,-0.675,119.444,111.111,333.333,969.444,19.444,N
116,-0.805,0.120,-0.680,113.889,108.333,311.111,988.889,19.444,N
117,-0.740,0.210,-0.640,111.111,105.556,280.556,966.667,22.222,N
118,-0.745,0.180,-0.660,130.556,100.000,316.667,986.111,19.444,N
119,-0.755,0.185,-0.635,116.667,94.444,286.111,988.889,2.778,N
120,-0.765,0.130,-0.680,108.333,100.000,283.333,988.889,0.000,N
121,-0.730,0.135,-0.635,144.444,97.222,319.444,1002.778,13.889,N
122,-0.805,0.025,-0.685,119.444,88.889,322.222,1013.889,11.111,N
123,-0.885,0.065,-0.750,122.222,102.778,283.333,1005.556,8.333,N
124,-0.740,0.145,-0.665,163.889,97.222,313.889,966.667,38.889,N
125,-0.875,0.075,-0.720,119.444,105.556,300.000,988.889,22.222,N
126,-0.905,0.035,-0.755,119.444,97.222,316.667,980.556,8.333,N
127,-0.850,0.020,-0.735,116.667,105.556,308.333,986.111,5.556,N
128,-0.845,0.035,-0.675,144.444,102.778,313.889,963.889,22.222,N
129,-0.845,-0.010,-0.740,136.111,108.333,313.889,961.111,2.778,N
130,-0.810,0.160,-0.660,122.222,100.000,280.556,958.333,2.778,N
131,-0.820,0.125,-0.655,113.889,105.556,313.889,947.222,11.111,N
132,-0.800,0.160,-0.700,105.556,108.333,288.889,927.778,19.444,N
133,-0.805,0.175,-0.695,113.889,116.667,313.889,944.444,16.667,N
134,-0.815,0.175,-0.670,119.444,97.222,286.111,950.000,5.556,N
135,-0.755,0.135,-0.680,113.889,116.667,305.556,952.778,2.778,N
136,-0.820,0.105,-0.685,166.667,105.556,294.444,980.556,27.778,N
137,-0.865,0.030,-0.715,158.333,94.444,316.667,961.111,19.444,N
138,-0.835,0.075,-0.660,127.778,102.778,319.444,972.222,11.111,N
139,-0.810,0.010,-0.625,144.444,105.556,313.889,980.556,8.333,N
140,-0.690,0.240,-0.540,113.889,102.778,308.333,936.111,44.444,N
141,-0.685,0.250,-0.580,161.111,97.222,286.111,950.000,13.889,N
142,-0.680,0.195,-0.565,113.889,108.333,280.556,950.000,0.000,N
143,-0.695,0.100,-0.610,141.667,108.333,319.444,930.556,19.444,N
144,-0.710,0.160,-0.670,141.667,111.111,308.333,908.333,22.222,N
145,-0.785,0.100,-0.730,122.222,113.889,302.778,936.111,27.778,N
146,-0.800,0.120,-0.730,125.000,105.556,291.667,938.889,2.778,N
147,-0.845,0.020,-0.765,136.111,105.556,308.333,955.556,16.667,N
148,-0.835,0.115,-0.770,147.222,108.333,319.444,1000.000,44.444,N
149,-0.875,-0.025,-0.875,150944.444,100.000,-150891.667,994.444,5.556,N
150,-0.875,-0.085,-0.965,151941.667,94.444,313.889,997.222,2.778,N
151,-0.875,-0.020,-0.850,152961.111,102.778,302.778,1019.444,22.222,N
152,-0.960,0.070,-0.745,113.889,108.333,305.556,994.444,25.000,N
153,-0.825,0.165,-0.695,105.556,97.222,311.111,986.111,8.333,N
154,-0.745,0.205,-0.605,108.333,100.000,311.111,1008.333,22.222,N
155,-0.660,0.240,-0.610,144.444,100.000,311.111,972.222,36.111,N
156,-0.690,0.235,-0.600,116.667,105.556,291.667,972.222,0.000,N
157,-0.710,0.295,-0.640,100.000,105.556,288.889,977.778,5.556,N
158,-0.735,0.290,-0.685,127.778,94.444,283.333,966.667,11.111,N
159,-0.815,0.180,-0.660,119.444,111.111,300.000,955.556,11.111,N
160,-0.780,0.170,-0.690,111.111,105.556,286.111,955.556,0.000,N
161,-0.780,0.165,-0.705,105.556,105.556,283.333,966.667,11.111,N
162,-0.885,0.025,-0.805,111.111,102.778,286.111,969.444,2.778,N
163,-0.930,-0.080,-0.865,119.444,97.222,286.111,983.333,13.889,N
164,-0.930,-0.025,-0.795,144.444,102.778,311.111,955.556,27.778,N
165,-0.955,-0.030,-0.825,113.889,116.667,305.556,969.444,13.889,N
166,-0.870,0.015,-0.795,113.889,116.667,311.111,972.222,2.778,N
167,-0.920,-0.020,-0.810,136.111,102.778,288.889,950.000,22.222,N
168,-0.900,0.000,-0.765,150.000,113.889,305.556,947.222,2.778,N
169,-0.805,0.140,-0.695,163.889,97.222,280.556,950.000,2.778,N
170,-0.800,0.105,-0.730,119.444,116.667,302.778,952.778,2.778,N
171,-0.935,0.010,-0.800,147.222,108.333,305.556,963.889,11.111,N
172,-0.895,0.040,-0.800,105.556,105.556,288.889,955.556,8.333,N
173,-0.875,-0.140,-0.980,174227.778,102.778,305.556,941.667,13.889,N
174,-0.875,-0.330,-0.875,175166.667,116.667,-175108.333,938.889,2.778,N
175,-0.875,-0.145,-0.885,176088.889,108.333,316.667,922.222,16.667,N
176,-0.855,0.000,-0.735,144.444,97.222,272.222,941.667,19.444,N
177,-0.850,-0.025,-0.720,147.222,113.889,302.778,905.556,36.111,N
178,-0.850,0.045,-0.715,136.111,102.778,288.889,916.667,11.111,N
179,-0.815,0.155,-0.615,116.667,108.333,311.111,913.889,2.778,N
180,-0.610,0.385,-0.480,172.222,102.778,313.889,925.000,11.111,N
181,-0.580,0.395,-0.465,155.556,113.889,302.778,947.222,22.222,N
182,-0.540,0.400,-0.535,163.889,100.000,247.222,944.444,2.778,N
183,-0.670,0.305,-0.580,119.444,102.778,286.111,958.333,13.889,N
184,-0.750,0.245,-0.710,108.333,100.000,300.000,961.111,2.778,N
185,-0.905,-0.020,-0.850,150.000,105.556,308.333,963.889,2.778,N
186,-0.875,-0.115,-0.865,186422.222,111.111,322.222,955.556,8.333,N
187,-0.875,-0.145,-0.865,187369.444,111.111,305.556,947.222,8.333,N
188,-0.875,-0.105,-0.845,188319.444,100.000,319.444,950.000,2.778,N
189,-0.965,0.025,-0.785,127.778,97.222,283.333,963.889,13.889,N
190,-0.845,0.130,-0.785,130.556,108.333,297.222,933.333,30.556,N
191,-0.945,0.045,-0.830,133.333,108.333,294.444,936.111,2.778,N
192,-0.990,-0.025,-0.830,111.111,102.778,283.333,977.778,41.667,N
193,-0.990,-0.095,-0.840,116.667,102.778,313.889,972.222,5.556,N
194,-0.975,-0.075,-0.820,158.333,116.667,302.778,941.667,30.556,N
195,-0.950,0.005,-0.715,144.444,108.333,305.556,963.889,22.222,N
196,-0.825,0.060,-0.695,116.667,113.889,305.556,969.444,5.556,N
197,-0.840,0.035,-0.685,119.444,105.556,305.556,997.222,27.778,N
198,-0.810,0.055,-0.655,141.667,102.778,286.111,1022.222,25.000,N
199,-0.800,0.040,-0.690,130.556,105.556,286.111,955.556,66.667,N
200,-0.870,-0.035,-0.715,147.222,105.556,311.111,988.889,33.333,N
201,-0.860,-0.050,-0.700,111.111,108.333,311.111,1030.556,41.667,N
202,-0.860,0.005,-0.685,125.000,108.333,291.667,1013.889,16.667,N
203,-0.810,0.120,-0.655,133.333,102.778,319.444,1005.556,8.333,N
204,-0.765,0.050,-0.630,141.667,105.556,319.444,1041.667,36.111,N
205,-0.765,0.050,-0.580,136.111,102.778,316.667,1033.333,8.333,N
206,-0.740,0.050,-0.590,147.222,105.556,311.111,1044.444,11.111,N
207,-0.820,-0.025,-0.730,169.444,102.778,316.667,1022.222,22.222,N
208,-0.800,0.095,-0.640,133.333,105.556,325.000,997.222,25.000,N
209,-0.810,-0.060,-0.710,166.667,100.000,313.889,1036.111,38.889,N
210,-0.800,0.100,-0.600,119.444,100.000,288.889,1022.222,13.889,N
211,-0.895,-0.130,-0.880,116.667,105.556,280.556,988.889,33.333,N
212,-0.875,-0.350,-0.875,212194.444,108.333,-212136.111,1016.667,27.778,N
213,-0.875,-0.195,-0.945,213197.222,94.444,283.333,1002.778,13.889,N
214,-0.875,-0.105,-0.800,214194.444,105.556,325.000,997.222,5.556,N
215,-0.945,-0.105,-0.865,163.889,105.556,302.778,1005.556,8.333,N
216,-0.875,-0.220,-0.935,216169.444,102.778,283.333,969.444,36.111,N
217,-0.875,-0.270,-0.865,217141.667,100.000,327.778,972.222,2.778,N
218,-0.970,-0.125,-0.820,116.667,97.222,319.444,986.111,13.889,N
219,-0.920,-0.035,-0.770,111.111,108.333,316.667,969.444,16.667,N
220,-0.915,-0.050,-0.745,155.556,105.556,338.889,958.333,11.111,N
221,-0.865,0.005,-0.745,158.333,116.667,316.667,969.444,11.111,N
222,-0.840,-0.005,-0.705,116.667,108.333,302.778,961.111,8.333,N
223,-0.780,0.065,-0.650,144.444,94.444,297.222,966.667,5.556,N
224,-0.745,0.105,-0.640,150.000,108.333,325.000,975.000,8.333,N
225,-0.770,0.085,-0.645,125.000,88.889,288.889,963.889,11.111,N
226,-0.820,0.015,-0.675,119.444,91.667,316.667,972.222,8.333,N
227,-0.790,0.070,-0.685,116.667,111.111,311.111,950.000,22.222,N
228,-0.755,0.145,-0.615,111.111,94.444,291.667,963.889,13.889,N
229,-0.755,0.105,-0.730,150.000,113.889,202.778,950.000,13.889,N
230,-0.805,0.105,-0.630,102.778,116.667,322.222,963.889,13.889,N
231,-0.710,0.085,-0.595,152.778,113.889,300.000,969.444,5.556,N
232,-0.650,0.250,-0.530,133.333,105.556,327.778,977.778,8.333,N
233,-0.755,0.145,-0.645,138.889,111.111,297.222,972.222,5.556,N
234,-0.890,0.025,-0.720,158.333,105.556,300.000,955.556,16.667,N
235,-0.815,0.090,-0.695,133.333,108.333,308.333,986.111,30.556,N
236,-0.535,0.315,-0.510,97.222,88.889,250.000,961.111,25.000,N
237,-0.655,0.220,-0.560,113.889,105.556,308.333,980.556,19.444,N
238,-0.765,0.095,-0.700,158.333,94.444,280.556,972.222,8.333,N
