id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.580,1.170,-0.350,158.333,58.333,352.778,938.889,377.778,N
2,-0.640,1.110,-0.460,152.778,52.778,344.444,933.333,5.556,N
3,-0.695,1.165,-0.370,141.667,47.222,319.444,888.889,44.444,N
4,-0.590,1.205,-0.355,163.889,52.778,330.556,897.222,8.333,N
5,-0.640,1.935,-0.210,197.222,116.667,116.667,538.889,358.333,V
6,-0.520,1.345,-0.320,138.889,52.778,355.556,1300.000,761.111,N
7,-0.495,1.280,-0.295,152.778,52.778,333.333,944.444,355.556,N
8,-0.560,1.265,-0.360,155.556,55.556,330.556,880.556,63.889,N
9,-0.640,1.145,-0.330,158.333,55.556,341.667,861.111,19.444,N
10,-0.540,1.205,-0.295,158.333,55.556,336.111,927.778,66.667,N
11,-0.560,1.945,-0.405,197.222,116.667,116.667,530.556,397.222,V
12,-0.505,1.370,-0.280,147.222,58.333,350.000,1272.222,741.667,N
13,-0.490,1.310,-0.325,152.778,52.778,327.778,925.000,347.222,N
14,-0.575,1.235,-0.315,155.556,55.556,344.444,869.444,55.556,N
15,-0.525,1.350,-0.260,166.667,52.778,338.889,916.667,47.222,N
16,-0.545,1.270,-0.310,161.111,50.000,322.222,911.111,5.556,N
17,-0.605,1.200,-0.335,163.889,55.556,355.556,863.889,47.222,N
18,-0.530,1.295,-0.235,155.556,52.778,338.889,952.778,88.889,N
19,-0.520,1.285,-0.325,163.889,52.778,330.556,933.333,19.444,N
20,-0.545,1.295,-0.200,152.778,58.333,347.222,866.667,66.667,N
21,-0.465,2.140,-0.410,197.222,113.889,113.889,547.222,319.444,V
22,-0.555,1.305,-0.360,136.111,52.778,352.778,1302.778,755.556,N
23,-0.540,2.155,0.370,197.222,113.889,113.889,552.778,750.000,V
24,-0.465,1.365,-0.295,138.889,50.000,347.222,1341.667,788.889,N
25,-0.320,2.220,-0.180,197.222,113.889,113.889,533.333,808.333,V
26,-0.500,1.425,-0.220,144.444,52.778,336.111,1330.556,797.222,N
27,-0.565,2.225,-0.045,197.222,113.889,113.889,569.444,761.111,V
28,-0.490,1.450,-0.260,138.889,52.778,366.667,1272.222,702.778,N
29,-0.995,1.985,-0.995,28947.222,29005.556,0.000,630.556,641.667,V
30,-0.460,1.410,-0.265,136.111,52.778,361.111,1238.889,608.333,N
31,-0.390,2.305,0.920,197.222,113.889,113.889,550.000,688.889,V
32,-0.385,1.495,-0.225,138.889,52.778,355.556,1333.333,783.333,N
33,-0.420,1.460,-0.280,155.556,55.556,361.111,883.333,450.000,N
34,-0.485,1.385,-0.260,152.778,50.000,330.556,897.222,13.889,N
35,-0.560,1.305,-0.355,150.000,50.000,327.778,877.778,19.444,N
36,-0.615,1.220,-0.370,152.778,58.333,352.778,838.889,38.889,N
37,-0.545,2.105,0.260,197.222,116.667,116.667,541.667,297.222,V
38,-0.560,1.285,-0.380,133.333,52.778,350.000,1286.111,744.444,N
39,-0.515,2.165,-0.065,197.222,116.667,116.667,541.667,744.444,V
40,-0.645,1.140,-0.475,130.556,52.778,352.778,1286.111,744.444,N
41,-0.770,2.065,0.195,197.222,113.889,113.889,569.444,716.667,V
42,-0.690,1.280,-0.400,133.333,52.778,344.444,1286.111,716.667,N
43,-0.530,2.290,-0.400,197.222,116.667,116.667,536.111,750.000,V
44,-0.550,1.415,-0.335,144.444,58.333,363.889,1305.556,769.444,N
45,-0.585,1.325,-0.365,144.444,50.000,322.222,880.556,425.000,N
46,-0.620,1.345,-0.335,138.889,55.556,350.000,866.667,13.889,N
47,-0.625,1.255,-0.395,161.111,55.556,344.444,902.778,36.111,N
48,-0.670,1.215,-0.410,150.000,52.778,322.222,875.000,27.778,N
49,-0.565,2.105,0.370,197.222,111.111,111.111,522.222,352.778,V
50,-0.665,1.245,-0.475,136.111,52.778,347.222,1341.667,819.444,N
51,-0.705,1.210,-0.465,161.111,52.778,333.333,919.444,422.222,N
52,-0.695,2.075,-0.995,197.222,113.889,-49702.778,530.556,388.889,V
53,-0.690,1.205,-0.530,130.556,52.778,347.222,1319.444,788.889,N
54,-0.590,1.310,-0.305,155.556,55.556,344.444,938.889,380.556,N
55,-0.610,2.170,0.260,197.222,113.889,113.889,541.667,397.222,V
56,-0.545,1.445,-0.330,130.556,58.333,366.667,1338.889,797.222,N
57,-0.710,2.170,0.075,83.333,116.667,116.667,591.667,747.222,V
