id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.070,1.920,0.080,191.667,105.556,105.556,875.000,2.778,L
2,-0.080,2.000,0.150,183.333,113.889,113.889,875.000,0.000,L
3,-0.045,2.015,0.075,163.889,116.667,116.667,880.556,5.556,L
4,-0.025,1.960,0.115,175.000,108.333,108.333,827.778,52.778,L
5,-0.060,0.990,0.890,58.333,97.222,327.778,638.889,188.889,V
6,-0.070,2.070,0.010,152.778,102.778,102.778,955.556,316.667,L
7,-0.055,1.890,0.120,175.000,108.333,108.333,772.222,183.333,L
8,-0.055,1.870,0.125,169.444,116.667,116.667,877.778,105.556,L
9,-0.120,1.295,1.150,69.444,116.667,375.000,450.000,427.778,V
10,-0.080,2.000,0.140,177.778,111.111,111.111,1275.000,825.000,L
11,-0.070,1.880,-0.010,150.000,113.889,113.889,772.222,502.778,L
12,-0.095,1.950,-0.015,152.778,116.667,116.667,719.444,52.778,L
13,-0.110,1.930,-0.030,166.667,102.778,102.778,730.556,11.111,L
14,-0.160,1.825,-0.045,141.667,111.111,111.111,758.333,27.778,L
15,-0.165,1.930,-0.090,186.111,105.556,105.556,763.889,5.556,L
16,-0.195,1.840,-0.045,177.778,113.889,113.889,775.000,11.111,L
17,-0.195,1.990,0.000,194.444,116.667,116.667,880.556,105.556,L
18,-0.165,1.970,-0.110,186.111,105.556,105.556,894.444,13.889,L
19,-0.230,1.780,-0.210,150.000,116.667,116.667,747.222,147.222,L
20,-0.230,1.810,-0.115,158.333,108.333,108.333,722.222,25.000,L
21,-0.200,1.905,-0.125,152.778,102.778,102.778,727.778,5.556,L
22,-0.245,1.825,-0.130,155.556,116.667,116.667,780.556,52.778,L
23,-0.255,1.730,-0.220,147.222,116.667,116.667,816.667,36.111,L
24,-0.265,1.860,-0.175,150.000,113.889,113.889,819.444,2.778,L
25,-0.295,1.840,-0.210,150.000,111.111,111.111,802.778,16.667,L
26,-0.210,1.760,-0.135,186.111,116.667,116.667,833.333,30.556,L
