id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.220,-0.945,-0.130,58.333,0.000,225.000,1016.667,52.778,N
2,-0.055,-0.915,-0.045,197.222,2.778,222.222,938.889,77.778,N
3,0.010,-0.955,0.005,194.444,0.000,222.222,911.111,27.778,N
4,-0.100,-1.000,-0.100,191.667,0.000,225.000,933.333,22.222,N
5,-0.215,-0.975,-0.070,197.222,0.000,238.889,1000.000,66.667,N
6,-0.210,-1.020,-0.120,197.222,0.000,258.333,1033.333,33.333,N
7,-0.185,-1.065,-0.150,197.222,2.778,241.667,969.444,63.889,N
8,-0.230,-0.985,-0.130,197.222,0.000,236.111,986.111,16.667,N
9,-0.035,-0.875,-0.010,194.444,5.556,216.667,919.444,66.667,N
10,-0.170,0.130,-0.120,194.444,80.556,272.222,502.778,416.667,V
11,-0.120,-0.455,-0.210,27.778,0.000,291.667,255.556,247.222,x
12,0.075,-0.780,-0.020,188.889,2.778,230.556,1125.000,869.444,N
13,-0.100,-0.835,0.050,197.222,0.000,241.667,1025.000,100.000,N
14,-0.110,-0.890,0.025,197.222,0.000,222.222,1052.778,27.778,N
15,0.010,-0.950,0.005,191.667,0.000,222.222,1013.889,38.889,N
16,0.045,-0.780,-0.015,197.222,2.778,180.556,1111.111,97.222,N
17,-0.015,-0.855,-0.005,197.222,2.778,225.000,1011.111,100.000,N
18,-0.195,-0.865,-0.025,177.778,2.778,238.889,1130.556,119.444,N
19,-0.110,-0.930,-0.055,197.222,2.778,222.222,1113.889,16.667,N
20,0.005,-0.850,-0.020,197.222,0.000,230.556,1111.111,2.778,N
21,0.000,-0.880,-0.040,197.222,2.778,219.444,1025.000,86.111,N
22,-0.155,-0.860,-0.035,197.222,0.000,236.111,1044.444,19.444,N
23,0.035,-0.860,-0.020,197.222,0.000,211.111,1033.333,11.111,N
24,-0.170,-0.850,-0.040,197.222,2.778,238.889,1088.889,55.556,N
25,-0.235,-0.845,-0.015,61.111,2.778,225.000,1083.333,5.556,N
26,-0.055,-0.990,0.080,197.222,2.778,291.667,1047.222,36.111,N
27,0.110,-0.840,-0.005,194.444,0.000,183.333,1005.556,41.667,N
28,-0.165,-0.900,-0.105,197.222,2.778,266.667,1030.556,25.000,N
29,-0.180,1.050,-0.140,197.222,88.889,386.111,500.000,530.556,V
30,-0.520,-0.165,-0.180,58.333,91.667,263.889,344.444,155.556,x
31,-0.045,-0.815,-0.050,197.222,2.778,244.444,1258.333,913.889,N
32,0.080,-0.885,0.015,197.222,2.778,238.889,1016.667,241.667,N
33,-0.015,-0.840,0.040,197.222,2.778,211.111,986.111,30.556,N
34,0.075,-0.870,-0.015,197.222,2.778,255.556,930.556,55.556,N
35,-0.010,-0.910,-0.050,197.222,0.000,219.444,963.889,33.333,N
36,-0.315,-0.995,-0.110,172.222,2.778,227.778,1055.556,91.667,N
37,-0.105,-1.035,-0.180,197.222,0.000,194.444,1133.333,77.778,N
38,-0.095,-0.955,-0.070,197.222,5.556,233.333,1191.667,58.333,N
39,-0.015,-0.910,-0.025,197.222,0.000,208.333,1094.444,97.222,N
40,0.015,-0.930,-0.015,194.444,0.000,230.556,1055.556,38.889,N
41,-0.110,-0.905,-0.025,197.222,2.778,244.444,1041.667,13.889,N
42,-0.270,-0.925,-0.030,61.111,0.000,225.000,1105.556,63.889,N
43,-0.035,-0.890,0.045,197.222,0.000,216.667,1105.556,0.000,N
44,-0.020,-0.925,-0.035,197.222,0.000,208.333,1069.444,36.111,N
45,-0.005,-0.865,0.035,197.222,2.778,241.667,1069.444,0.000,N
46,0.040,-0.855,0.045,197.222,2.778,213.889,1036.111,33.333,N
47,0.030,-0.940,0.060,197.222,0.000,252.778,1036.111,0.000,N
48,-0.180,-0.915,0.085,197.222,0.000,280.556,1105.556,69.444,N
49,-0.135,-0.890,0.045,52.778,0.000,258.333,1097.222,8.333,N
50,0.140,-0.735,-0.110,55.556,0.000,55.556,994.444,102.778,N
51,-0.010,-0.800,-0.150,55.556,2.778,233.333,1000.000,5.556,N
52,-0.115,-0.835,-0.200,61.111,5.556,261.111,1030.556,30.556,N
53,-0.310,-1.155,-0.350,197.222,2.778,222.222,1072.222,41.667,N
54,-0.430,-1.070,-0.115,58.333,0.000,269.444,1086.111,13.889,N
55,0.185,-0.675,0.135,50.000,0.000,241.667,1091.667,5.556,N
56,0.290,-0.550,0.180,191.667,0.000,250.000,988.889,102.778,N
57,0.310,-0.385,0.225,61.111,11.111,241.667,1016.667,27.778,N
58,0.205,-0.665,0.170,197.222,2.778,261.111,1022.222,5.556,N
59,0.100,-0.775,0.075,197.222,2.778,247.222,1050.000,27.778,N
60,-0.035,-0.920,-0.070,197.222,0.000,238.889,1036.111,13.889,N
61,-0.125,-0.905,-0.060,197.222,0.000,241.667,1019.444,16.667,N
62,-0.060,-0.910,-0.065,197.222,0.000,225.000,1097.222,77.778,N
63,0.000,-0.970,-0.075,194.444,0.000,238.889,1169.444,72.222,N
64,-0.180,-0.940,-0.060,197.222,0.000,252.778,1186.111,16.667,N
65,-0.150,-0.815,-0.005,52.778,0.000,233.333,1158.333,27.778,N
66,-0.015,-0.810,0.000,197.222,0.000,227.778,1100.000,58.333,N
67,0.060,-0.820,0.020,197.222,2.778,233.333,1061.111,38.889,N
68,-0.055,-0.835,0.015,197.222,2.778,230.556,1069.444,8.333,N
69,-0.030,-0.885,-0.015,197.222,0.000,225.000,1038.889,30.556,N
70,-0.150,-0.870,-0.095,197.222,0.000,261.111,1097.222,58.333,N
71,-0.150,-0.840,-0.065,55.556,0.000,250.000,1113.889,16.667,N
72,-0.180,-0.935,-0.135,197.222,2.778,222.222,1094.444,19.444,N
73,-0.055,-0.995,-0.105,197.222,0.000,255.556,1011.111,83.333,N
74,0.000,-0.910,-0.120,197.222,0.000,233.333,1058.333,47.222,N
75,-0.070,-0.915,-0.100,194.444,0.000,238.889,1075.000,16.667,N
76,-0.270,-0.885,-0.105,52.778,2.778,236.111,1122.222,47.222,N
77,-0.195,-0.910,-0.110,197.222,2.778,238.889,1063.889,58.333,N
78,0.025,-0.780,0.000,183.333,2.778,219.444,986.111,77.778,N
79,0.035,-0.770,0.030,194.444,2.778,227.778,947.222,38.889,N
80,0.000,-0.785,0.055,197.222,2.778,238.889,983.333,36.111,N
81,-0.120,-0.815,0.015,58.333,0.000,258.333,1097.222,113.889,N
82,0.015,-0.750,0.040,197.222,0.000,255.556,1197.222,100.000,N
83,-0.045,-0.710,0.085,197.222,2.778,241.667,1233.333,36.111,N
84,0.060,-0.775,-0.015,183.333,2.778,230.556,1208.333,25.000,N
85,0.135,-0.750,-0.010,194.444,0.000,241.667,1130.556,77.778,N
86,-0.275,-0.935,-0.060,197.222,0.000,258.333,1211.111,80.556,N
87,-0.060,-0.885,-0.070,197.222,0.000,247.222,1175.000,36.111,N
88,-0.125,-0.830,-0.035,197.222,0.000,241.667,1088.889,86.111,N
89,-0.125,-0.875,-0.030,197.222,0.000,236.111,1044.444,44.444,N
90,-0.055,-0.910,-0.055,194.444,0.000,238.889,1027.778,16.667,N
91,0.010,-0.910,0.005,197.222,0.000,241.667,1016.667,11.111,N
92,-0.170,-0.815,0.000,55.556,0.000,263.889,1091.667,75.000,N
93,-0.105,-0.780,0.005,55.556,2.778,263.889,1100.000,8.333,N
94,-0.020,-0.820,0.010,197.222,0.000,222.222,972.222,127.778,N
95,0.020,-0.815,-0.055,186.111,2.778,216.667,975.000,2.778,N
96,-0.125,-0.820,-0.035,197.222,0.000,269.444,994.444,19.444,N
97,-0.155,-0.850,-0.075,197.222,0.000,255.556,1044.444,50.000,N
98,-0.330,-0.970,-0.065,55.556,8.333,272.222,1244.444,200.000,N
99,0.180,-0.590,0.215,197.222,0.000,252.778,1344.444,100.000,N
100,0.200,-0.705,0.080,197.222,0.000,213.889,1158.333,186.111,N
101,0.155,-0.755,0.055,191.667,0.000,236.111,1088.889,69.444,N
102,-0.105,-0.805,0.000,58.333,2.778,227.778,1113.889,25.000,N
103,-0.045,-0.850,-0.080,197.222,0.000,238.889,1102.778,11.111,N
104,-0.200,-0.835,-0.065,55.556,2.778,252.778,1088.889,13.889,N
105,-0.010,-0.860,-0.100,197.222,2.778,219.444,1083.333,5.556,N
106,-0.130,-0.905,-0.090,197.222,0.000,230.556,1022.222,61.111,N
107,-0.010,-0.860,-0.075,188.889,0.000,216.667,1047.222,25.000,N
108,-0.055,-0.725,0.015,58.333,2.778,252.778,1091.667,44.444,N
109,-0.080,-0.840,-0.065,55.556,0.000,261.111,1091.667,0.000,N
110,-0.270,-0.950,-0.235,58.333,0.000,244.444,1086.111,5.556,N
111,-0.245,-1.020,-0.200,197.222,2.778,225.000,1044.444,41.667,N
112,-0.050,-0.845,-0.150,197.222,2.778,277.778,1030.556,13.889,N
113,-0.040,-0.700,-0.020,58.333,0.000,241.667,1061.111,30.556,N
114,0.110,-0.685,-0.040,61.111,0.000,225.000,1102.778,41.667,N
115,-0.085,-0.705,-0.025,197.222,5.556,258.333,1083.333,19.444,N
116,0.015,-0.745,0.020,197.222,2.778,258.333,1063.889,19.444,N
117,-0.100,-0.685,-0.025,197.222,11.111,247.222,1072.222,8.333,N
118,-0.035,-0.815,-0.095,194.444,2.778,225.000,1027.778,44.444,N
119,-0.085,-0.770,-0.060,61.111,13.889,269.444,1030.556,2.778,N
120,0.175,-0.740,-0.085,69.444,2.778,261.111,1077.778,47.222,N
121,0.190,-0.670,-0.080,63.889,0.000,258.333,1108.333,30.556,N
122,0.120,-0.605,0.195,58.333,11.111,258.333,986.111,122.222,N
123,0.115,-0.595,0.025,38.889,2.778,261.111,961.111,25.000,N
124,0.180,-0.625,-0.160,33.333,0.000,83.333,961.111,0.000,N
125,0.005,-0.720,-0.035,30.556,0.000,280.556,1041.667,80.556,N
126,0.340,-0.600,0.100,47.222,0.000,311.111,1297.222,255.556,N
127,0.295,-0.615,-0.030,38.889,2.778,311.111,1233.333,63.889,N
128,0.175,-0.655,0.010,33.333,0.000,227.778,1030.556,202.778,N
129,-0.025,-0.765,-0.160,63.889,0.000,261.111,1066.667,36.111,N
130,-0.030,-0.775,-0.180,36.111,2.778,280.556,1077.778,11.111,N
131,0.030,-0.715,-0.065,61.111,13.889,269.444,1100.000,22.222,N
132,0.005,-0.790,-0.075,197.222,5.556,330.556,1022.222,77.778,N
133,-0.020,-0.660,-0.025,61.111,13.889,250.000,1025.000,2.778,N
134,0.040,-0.770,-0.005,194.444,5.556,208.333,980.556,44.444,N
135,-0.045,-0.730,0.065,197.222,0.000,219.444,988.889,8.333,N
136,-0.110,-0.795,-0.045,41.667,2.778,244.444,1072.222,83.333,N
137,-0.005,-0.745,-0.070,52.778,5.556,247.222,1075.000,2.778,N
138,0.105,-0.675,0.045,55.556,8.333,280.556,1052.778,22.222,N
139,0.200,-0.530,0.350,58.333,2.778,230.556,1038.889,13.889,N
140,-0.030,0.115,-0.155,180.556,83.333,308.333,977.778,61.111,N
141,-0.020,0.275,0.015,177.778,88.889,325.000,1011.111,33.333,N
142,0.325,-0.360,0.115,47.222,13.889,286.111,1097.222,86.111,N
143,0.260,-0.425,0.095,61.111,13.889,311.111,1116.667,19.444,N
144,0.210,-0.535,-0.065,58.333,13.889,269.444,1047.222,69.444,N
145,0.140,-0.655,-0.115,55.556,13.889,247.222,1033.333,13.889,N
146,0.135,-0.590,-0.095,58.333,2.778,219.444,1030.556,2.778,N
147,0.150,-0.615,-0.075,63.889,2.778,250.000,1086.111,55.556,N
148,0.140,-0.560,-0.030,61.111,2.778,244.444,1088.889,2.778,N
149,0.145,-0.670,-0.195,63.889,2.778,255.556,1119.444,30.556,N
150,0.040,0.180,-0.075,152.778,108.333,391.667,1002.778,116.667,N
151,0.080,0.200,-0.140,169.444,105.556,322.222,1063.889,61.111,N
152,0.025,0.100,-0.115,169.444,80.556,338.889,1022.222,41.667,N
153,0.155,-0.570,-0.120,63.889,11.111,244.444,1122.222,100.000,N
154,0.005,0.120,-0.060,175.000,100.000,369.444,1063.889,58.333,N
155,-0.160,-1.185,-0.610,33.333,2.778,319.444,1172.222,108.333,N
156,-0.275,0.005,-0.405,172.222,97.222,388.889,1000.000,172.222,N
157,-0.030,0.430,-0.040,163.889,91.667,397.222,980.556,19.444,N
158,0.305,0.670,0.095,172.222,86.111,358.333,1022.222,41.667,N
159,0.230,0.525,-0.060,188.889,100.000,372.222,1158.333,136.111,N
160,0.105,0.435,-0.120,180.556,94.444,397.222,1091.667,66.667,N
161,0.085,0.435,-0.140,183.333,91.667,400.000,1113.889,22.222,N
162,0.120,0.460,-0.080,175.000,97.222,386.111,1033.333,80.556,N
163,0.135,0.450,-0.090,177.778,97.222,380.556,1025.000,8.333,N
164,0.090,0.455,-0.120,172.222,88.889,391.667,1044.444,19.444,N
165,0.435,-0.635,-0.135,44.444,0.000,311.111,1138.889,94.444,N
166,0.090,0.445,-0.140,191.667,91.667,394.444,1063.889,75.000,N
167,0.040,0.455,-0.210,180.556,97.222,391.667,1058.333,5.556,N
168,0.040,0.370,-0.120,169.444,88.889,391.667,1041.667,16.667,N
169,0.055,0.475,-0.155,166.667,91.667,391.667,1022.222,19.444,N
170,0.095,0.505,-0.120,191.667,100.000,391.667,1055.556,33.333,N
171,0.055,0.465,-0.200,197.222,91.667,377.778,1105.556,50.000,N
172,0.020,0.520,-0.185,180.556,97.222,405.556,1108.333,2.778,N
173,0.050,0.445,-0.205,169.444,83.333,391.667,1019.444,88.889,N
174,-0.020,0.455,-0.260,183.333,94.444,388.889,1061.111,41.667,N
175,0.045,0.490,-0.125,180.556,94.444,391.667,1030.556,30.556,N
176,0.055,0.480,-0.175,180.556,100.000,397.222,1066.667,36.111,N
177,0.060,0.585,-0.105,186.111,88.889,394.444,1080.556,13.889,N
178,0.115,0.540,-0.135,191.667,91.667,391.667,1083.333,2.778,N
179,-0.015,0.500,-0.175,175.000,91.667,386.111,1044.444,38.889,N
180,0.035,0.470,-0.170,186.111,97.222,402.778,966.667,77.778,N
181,0.040,0.505,-0.170,177.778,88.889,375.000,1038.889,72.222,N
182,0.145,0.560,-0.105,177.778,97.222,397.222,986.111,52.778,N
183,0.645,-0.600,-0.020,36.111,2.778,327.778,1091.667,105.556,N
184,0.215,0.550,-0.025,183.333,88.889,391.667,986.111,105.556,N
185,0.080,0.455,-0.200,166.667,91.667,377.778,1252.778,266.667,N
186,0.045,0.370,-0.230,175.000,91.667,394.444,1197.222,55.556,N
187,-0.010,0.450,-0.205,180.556,91.667,391.667,1305.556,108.333,N
188,0.010,0.335,-0.285,183.333,88.889,375.000,1191.667,113.889,N
189,-0.115,0.295,-0.300,169.444,94.444,400.000,1113.889,77.778,N
190,-0.065,0.280,-0.290,177.778,94.444,388.889,1058.333,55.556,N
191,-0.095,0.355,-0.285,183.333,97.222,402.778,1058.333,0.000,N
192,0.480,-0.660,-0.165,36.111,2.778,344.444,1066.667,8.333,N
193,0.035,0.375,-0.210,177.778,100.000,388.889,1111.111,44.444,N
194,-0.005,0.425,-0.265,177.778,97.222,394.444,1080.556,30.556,N
195,0.125,-0.990,-0.420,33.333,0.000,266.667,1072.222,8.333,N
196,-0.110,0.245,-0.215,180.556,86.111,358.333,980.556,91.667,N
197,0.040,0.340,-0.155,172.222,100.000,405.556,1052.778,72.222,N
198,0.110,0.710,-0.145,191.667,94.444,397.222,1061.111,8.333,N
199,0.145,0.705,-0.035,197.222,94.444,402.778,1155.556,94.444,N
200,0.125,0.710,-0.070,177.778,94.444,405.556,1094.444,61.111,N
201,0.180,0.690,-0.125,180.556,91.667,391.667,997.222,97.222,N
202,0.130,0.665,-0.070,183.333,91.667,402.778,1036.111,38.889,N
203,0.110,-1.005,-0.380,58.333,0.000,302.778,1094.444,58.333,N
204,-0.070,0.260,-0.200,177.778,91.667,388.889,1022.222,72.222,N
205,0.200,0.700,0.025,194.444,88.889,375.000,1097.222,75.000,N
206,0.290,0.580,0.120,183.333,97.222,344.444,1069.444,27.778,N
207,0.275,0.515,-0.025,163.889,80.556,358.333,1002.778,66.667,N
208,0.335,-0.695,-0.050,38.889,2.778,316.667,1072.222,69.444,N
209,0.365,-0.805,-0.170,33.333,0.000,316.667,1077.778,5.556,N
210,0.325,-0.815,-0.170,36.111,0.000,327.778,1055.556,22.222,N
211,0.085,0.360,-0.160,194.444,100.000,402.778,1022.222,33.333,N
212,0.105,0.480,-0.145,169.444,83.333,369.444,991.667,30.556,N
213,0.045,0.475,-0.145,169.444,94.444,388.889,944.444,47.222,N
214,0.090,0.530,-0.110,186.111,86.111,377.778,955.556,11.111,N
215,-0.045,0.310,-0.695,188.889,86.111,138.889,1055.556,100.000,N
216,-0.185,0.330,-0.150,186.111,97.222,402.778,1094.444,38.889,N
217,0.250,0.750,-0.005,180.556,91.667,402.778,1275.000,180.556,N
