id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.205,0.545,0.030,122.222,86.111,291.667,930.556,116.667,N
2,-0.285,0.445,0.085,86.111,77.778,294.444,847.222,83.333,N
3,-0.235,0.475,-0.015,91.667,77.778,275.000,791.667,55.556,N
4,-0.325,0.485,0.030,63.889,91.667,272.222,788.889,2.778,N
5,-0.295,0.385,0.110,75.000,83.333,241.667,800.000,11.111,N
6,-0.275,0.535,0.085,88.889,83.333,280.556,766.667,33.333,N
7,-0.330,0.380,0.025,69.444,86.111,241.667,816.667,50.000,N
8,-0.410,0.425,-0.050,86.111,86.111,283.333,836.111,19.444,N
9,-0.290,0.570,0.085,72.222,105.556,280.556,855.556,19.444,N
10,-0.350,0.420,0.075,86.111,83.333,258.333,811.111,44.444,N
11,-0.320,0.430,0.060,80.556,72.222,261.111,811.111,0.000,N
12,-0.275,0.545,0.080,83.333,83.333,266.667,802.778,8.333,N
13,-0.230,0.530,0.155,72.222,63.889,261.111,741.667,61.111,N
14,-0.270,0.490,0.055,77.778,69.444,277.778,772.222,30.556,N
15,-0.130,-0.130,0.385,61.111,105.556,316.667,516.667,255.556,|
16,-0.120,0.300,0.125,75.000,111.111,327.778,277.778,238.889,N
17,-0.020,0.640,0.150,91.667,108.333,347.222,933.333,655.556,N
18,0.150,0.295,-0.145,169.444,86.111,238.889,461.111,472.222,|
19,-0.220,0.460,0.240,102.778,105.556,283.333,486.111,25.000,N
20,0.015,0.050,0.550,175.000,105.556,155.556,736.111,250.000,|
21,0.210,0.435,0.280,94.444,75.000,269.444,102.778,633.333,N
22,0.090,2.415,-0.140,58.333,113.889,377.778,594.444,491.667,V
23,-0.110,0.630,0.260,63.889,63.889,258.333,933.333,338.889,N
24,-0.045,2.290,-0.420,188.889,116.667,405.556,522.222,411.111,V
25,-0.170,0.550,0.240,63.889,77.778,305.556,1038.889,516.667,N
26,0.155,2.315,-0.460,58.333,116.667,405.556,605.556,433.333,V
27,-0.305,0.370,-0.010,105.556,86.111,263.889,1138.889,533.333,N
28,-0.240,2.215,-0.415,58.333,116.667,402.778,558.333,580.556,V
29,-0.270,0.480,0.130,58.333,63.889,269.444,1022.222,463.889,N
30,-0.130,2.495,-0.325,188.889,113.889,400.000,522.222,500.000,V
