id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
1,-0.290,1.870,0.600,136.111,41.667,350.000,1000.000,63.889,N
2,-0.625,1.800,0.540,119.444,44.444,322.222,1050.000,50.000,N
3,-0.440,2.035,0.760,141.667,50.000,377.778,1083.333,33.333,N
4,-0.280,2.075,0.895,147.222,41.667,363.889,1158.333,75.000,N
5,-0.170,2.150,0.935,136.111,44.444,327.778,1002.778,155.556,N
6,-0.360,2.010,0.650,133.333,44.444,355.556,1052.778,50.000,N
7,-0.390,2.055,0.810,116.667,44.444,358.333,1097.222,44.444,N
8,-0.210,2.075,0.925,127.778,44.444,366.667,1027.778,69.444,N
9,-0.210,2.020,0.860,141.667,47.222,369.444,930.556,97.222,N
10,-0.250,2.020,0.850,141.667,41.667,363.889,966.667,36.111,N
11,-0.240,2.140,0.850,133.333,38.889,358.333,1072.222,105.556,N
12,-0.280,2.025,0.810,138.889,41.667,338.889,1022.222,50.000,N
13,-0.270,2.035,0.790,141.667,41.667,341.667,891.667,130.556,N
14,-0.295,2.010,0.765,113.889,41.667,361.111,1052.778,161.111,N
15,-0.335,2.100,0.770,130.556,47.222,375.000,1200.000,147.222,N
16,-0.300,1.945,0.805,122.222,44.444,369.444,1091.667,108.333,N
17,-0.275,1.965,0.680,133.333,44.444,361.111,975.000,116.667,N
18,-0.330,2.045,0.870,47.222,44.444,347.222,1113.889,138.889,N
19,-0.190,2.135,0.930,122.222,41.667,319.444,1075.000,38.889,N
20,-0.010,2.155,1.165,133.333,41.667,361.111,927.778,147.222,N
21,1.185,2.100,0.815,183.333,100.000,361.111,536.111,391.667,a
22,-0.195,1.845,0.455,119.444,44.444,372.222,1119.444,583.333,N
23,-0.580,1.720,0.405,130.556,41.667,363.889,1125.000,5.556,N
24,-0.500,1.720,0.545,127.778,41.667,347.222,1047.222,77.778,N
25,-0.420,1.905,0.670,133.333,41.667,358.333,1022.222,25.000,N
26,-0.350,1.995,0.710,138.889,47.222,363.889,1055.556,33.333,N
27,-0.370,1.985,0.700,133.333,41.667,372.222,1144.444,88.889,N
28,0.065,2.335,1.255,44.444,41.667,363.889,1097.222,47.222,N
29,0.150,2.160,0.980,141.667,47.222,369.444,994.444,102.778,N
30,-0.310,1.925,0.625,138.889,41.667,350.000,1047.222,52.778,N
31,-0.470,1.915,0.600,133.333,41.667,313.889,1044.444,2.778,N
32,-0.205,2.045,0.950,47.222,44.444,372.222,1050.000,5.556,N
33,-0.040,2.185,0.935,133.333,41.667,355.556,1016.667,33.333,N
34,-0.225,1.975,0.700,141.667,41.667,344.444,1027.778,11.111,N
35,-0.205,2.035,0.965,44.444,44.444,363.889,1033.333,5.556,N
36,-0.125,2.020,0.770,122.222,41.667,347.222,1066.667,33.333,N
37,-0.335,1.780,0.615,122.222,33.333,297.222,927.778,138.889,N
38,-0.490,1.830,0.555,133.333,44.444,372.222,977.778,50.000,N
39,-0.205,2.155,0.990,38.889,44.444,358.333,1138.889,161.111,N
40,-0.025,2.010,0.850,125.000,38.889,325.000,1038.889,100.000,N
41,-0.395,1.715,0.510,141.667,41.667,350.000,913.889,125.000,N
42,-0.545,1.705,0.530,136.111,44.444,355.556,994.444,80.556,N
43,-0.400,1.920,0.690,105.556,38.889,336.111,1052.778,58.333,N
44,-0.240,1.980,0.825,136.111,44.444,372.222,1080.556,27.778,N
45,-0.190,2.020,0.840,144.444,44.444,366.667,991.667,88.889,N
46,-0.185,2.190,0.860,130.556,38.889,336.111,1019.444,27.778,N
47,-0.170,2.145,0.885,122.222,44.444,355.556,1055.556,36.111,N
48,-0.170,2.125,0.855,136.111,47.222,341.667,1052.778,2.778,N
49,-0.235,1.935,0.750,133.333,44.444,358.333,944.444,108.333,N
50,-0.330,1.905,0.740,141.667,41.667,361.111,1108.333,163.889,N
51,-0.245,2.115,0.880,133.333,44.444,361.111,1138.889,30.556,N
52,-0.115,2.050,0.980,133.333,44.444,369.444,1086.111,52.778,N
53,-0.100,2.185,0.965,136.111,41.667,355.556,980.556,105.556,N
54,-0.115,2.130,0.970,133.333,44.444,341.667,1000.000,19.444,N
55,-0.120,2.195,0.960,119.444,44.444,366.667,1005.556,5.556,N
56,-0.135,2.090,0.920,138.889,44.444,375.000,1066.667,61.111,N
57,-0.225,1.935,0.780,141.667,41.667,363.889,1022.222,44.444,N
58,-0.390,1.845,0.690,119.444,44.444,352.778,994.444,27.778,N
59,-0.315,1.720,0.755,125.000,44.444,350.000,1122.222,127.778,N
